book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,heosa_found,has_heosa
자치통감강목5,1238,2839,論大功者는 不錄小過하고 擧大美者는 不疵小瑕하나니,786a95b34b7d90c7,하나니,하나니,汎論以斷,[],False
자치통감강목5,1401,3181,故로 君子聞鼓鼙之聲이면 則思將帥之臣하나니,ce1d086265a27b2a,하나니,하나니,汎論以斷,[],False
자치통감강목6,155,321,王者先必自絶然後에 天絶之하나니,9e24ecfcfb9f6b3e,하나니,하나니,汎論以斷,[],False
자치통감강목6,160,333,財竭則下畔하고 下畔則上亡하나니,48a7037eddfe825d,하나니,하나니,汎論以斷,[],False
자치통감강목6,213,450,是以로 明王은 距而不聽하고 聖人은 絶而不語하나니,76ae7705679daeaa,하나니,하나니,汎論以斷,[],False
자치통감강목6,235,493,士者는 國之重器니 得士則重하고 失士則輕하나니,ba7bbdd2f87c7704,하나니,하나니,汎論以斷,[],False
자치통감강목6,250,537,故로 權臣이 易世則危하나니,6ca2e83e5bc5fc2a,하나니,하나니,汎論以斷,[],False
자치통감강목6,291,624,禍起細微하고 姦生所易하나니,45c2816985f30199,하나니,하나니,汎論以斷,[],False
자치통감강목6,570,1224,君不修道하면 則日失其度하여 晻昧無光하나니,88e341002d9fdac9,하나니,하나니,汎論以斷,[],False
자치통감강목6,634,1380,今奉使外蠻者 未嘗不陳郅支之誅하여 以揚漢國之盛하나니,b0f2fb8a1efe30be,하나니,하나니,汎論以斷,[],False
자치통감강목6,668,1472,聖王制禮에 取法於天地하니 尊卑之禮明이면 則人倫之序正하나니,8104443bbccbef87,하나니,하나니,汎論以斷,[],False
자치통감강목6,687,1521,君子作文에 爲賢者諱하나니,5e096755e627ea60,하나니,하나니,汎論以斷,[],False
자치통감강목6,696,1542,上이 問之한대 對曰 猛獸得人而止하나니,31fa4e6b229dda82,하나니,하나니,汎論以斷,[],False
자치통감강목6,828,1835,大司農錢은 自乘輿로 不以給共養이요 共養勞賜는 一出少府하나니,a2cf29ab8c0f47ce,하나니,하나니,汎論以斷,[],False
자치통감강목6,915,2049,由後視前에 忿邑非之라가 逮身所行하여는 不自鏡見하고 則以爲可라하나니,64cffe1d725aff53,라하나니,라하나니,汎論以斷,[],False
자치통감강목7,32,41,師友祭酒滿昌이 劾奏使者曰 夷狄이 以中國有禮誼故로 屈而服從하나니,3655c8f104de83cf,하나니,하나니,汎論以斷,[],False
자치통감강목7,1587,2212,是以로 人君이 夙夜求之하여 唯懼弗得聞하나니,dd77b504fffb17c8,하나니,하나니,汎論以斷,[],False
주역전의(상),50,278,爲六十四하나니라,be5b1b802aa0b93f,하나니라,하나니라,汎論以斷,[],False
주역전의(상),94,470,若念得不熟與인댄 就上添一德이라도 亦不覺多하고 就上減一德이라도 亦不覺少하리니 譬如不識此丌子하면 若減一隻脚이라도 不覺是少하고 添一隻脚이라도 亦不知是多하나니,1e5b468cc1dc08f7,하나니,하나니,汎論以斷,[],False
주역전의(상),231,1003,雲行雨施하여 品物이 流形하나니라,5dd45f5eea70ff75,하나니라,하나니라,汎論以斷,[],False
주역전의(상),233,1005,大明終始하면 六位時成하나니 時乘六龍하여 以御天하나니라,0caa01ecc8fffc67,하나니라,하나니라,汎論以斷,[],False
주역전의(상),238,1016,首出庶物에 萬國이 咸寧하나니라,8b7ecd12d2a1bb41,하나니라,하나니라,汎論以斷,[],False
주역전의(상),241,1039,天行이 健하니 君子以하여 自彊不息하나니라,6113cd3f6d81fb37,하나니라,하나니라,汎論以斷,[],False
주역전의(상),288,1132,是故로 居上位而不驕하며 在下位而不憂하나니,4a030d7e5a580ef1,하나니,하나니,汎論以斷,[],False
주역전의(상),294,1165,聖人作而萬物覩하나니,00381f6919b21fad,하나니,하나니,汎論以斷,[],False
주역전의(상),358,1268,是以君子弗用也하나니라,13ecef9278503c1b,하나니라,하나니라,汎論以斷,[],False
주역전의(상),396,1359,含弘光大하여 品物이 咸亨하나니라,68cae53a8c47630c,하나니라,하나니라,汎論以斷,[],False
주역전의(상),407,1398,地勢坤이니 君子以하여 厚德으로 載物하나니라,c029738845742d19,하나니라,하나니라,汎論以斷,[],False
주역전의(상),408,1402,君子觀坤厚之象하여 以深厚之德으로 容載庶物하나니라,6afaf53c120353a8,하나니라,하나니라,汎論以斷,[],False
주역전의(상),410,1405,初六은 履霜하면 堅冰至하나니라,657ca7fea60e8687,하나니라,하나니라,汎論以斷,[],False
주역전의(상),413,1422,履霜堅冰은 陰始凝也니 馴致其道하여 至堅冰也하나니라,56279dae143f0762,하나니라,하나니라,汎論以斷,[],False
주역전의(상),459,1547,承天而時行하나니라,6f378326b42cb3d9,하나니라,하나니라,汎論以斷,[],False
주역전의(상),502,1663,雲雷屯이니 君子以하여 經綸하나니라,d91e6ff1120a79b9,하나니라,하나니라,汎論以斷,[],False
주역전의(상),554,1833,山下出泉이 蒙이니 君子以하여 果行하며 育德하나니라,1e2c1f7f5ddaf2c6,하나니라,하나니라,汎論以斷,[],False
주역전의(상),608,1970,雲上於天이 需니 君子以하여 飮食宴樂하나니라,c41bd71a241cd55b,하나니라,하나니라,汎論以斷,[],False
주역전의(상),665,2132,天與水違行이 訟이니 君子以하여 作事謀始하나니라,f0263508af8636ec,하나니라,하나니라,汎論以斷,[],False
주역전의(상),726,2284,地中有水師니 君子以하여 容民畜衆하나니라,81bb8487bd3dc3ed,하나니라,하나니라,汎論以斷,[],False
주역전의(상),727,2285,容民畜衆하나니라,9d7343ac8a38cf66,하나니라,하나니라,汎論以斷,[],False
주역전의(상),852,2641,風行天上이 小畜이니 君子以하여 懿文德하나니라,b97b0e333163e684,하나니라,하나니라,汎論以斷,[],False
주역전의(상),905,2806,上天下澤이 履니 君子以하여 辨上下하여 定民志하나니라,c84b0e299966d7f8,하나니라,하나니라,汎論以斷,[],False
주역전의(상),906,2815,君子觀履之象而分辨上下하여 使各當其分하여 以定民之心志也하나니라,7d1c71d445880e66,하나니라,하나니라,汎論以斷,[],False
주역전의(상),953,2925,天地交泰니 后以하여 財成天地之道하며 輔相天地之宜하여 以左右民하나니라,171f95a08a5ecec2,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1054,3221,唯君子야 爲能通天下之志하나니라,217ab6f467d36a90,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1057,3228,天與火同人이니 君子以하여 類族으로 辨物하나니라,8f858d0c9d42dceb,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1058,3229,類族辨物하나니라,3d5d2a274e7ec12e,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1106,3375,火在天上이 大有니 君子以하여 遏惡揚善하여 順天休命하나니라,e4c7b699fc4b56fe,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1160,3515,人道는 惡盈而好謙하나니,dbeae0e7c464c8af,하나니,하나니,汎論以斷,[],False
주역전의(상),1165,3526,地中有山이 謙이니 君子以하여 裒多益寡하여 稱物平施하나니라,e7fb368ea18fdb72,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1199,3624,利用行師나 征邑國하나니라,4eddf47d3c4dd3f4,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1216,3668,天地以順動이라 故로 日月不過而四時不忒하고 聖人이 以順動이라 則刑罰淸而民服하나니,254b055afbbd4709,하나니,하나니,汎論以斷,[],False
주역전의(상),1232,3716,君子見幾而作하여 不俟終日하나니,86771c40059c308a,하나니,하나니,汎論以斷,[],False
주역전의(상),1266,3842,大亨하고 貞하여 无咎하여 而天下隨時하나니,ef321c050170d250,하나니,하나니,汎論以斷,[],False
주역전의(상),1267,3843,而天下隨하나니,b1121be0bf2f23d8,하나니,하나니,汎論以斷,[],False
주역전의(상),1274,3859,澤中有雷 隨니 君子以하여 嚮晦入宴息하나니라,2fa69ca637507b9f,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1332,4024,山下有風이 蠱니 君子以하여 振民하며 育德하나니라,1038316ed7fa3425,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1381,4155,澤上有地臨이니 君子以하여 敎思无窮하며 容保民이 无疆하나니라,0399bbbca524c69d,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1531,4567,觀乎人文하여 以化成天下하나니라,0a503a10c439dc31,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1534,4586,山下有火賁니 君子以하여 明庶政하되 无敢折獄하나니라,4ea6093314292d2c,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1584,4726,山附於地剝이니 上이 以하여 厚下하여 安宅하나니라,b68e743eb4b43ae5,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1743,5179,天在山中이 大畜이니 君子以하여 多識前言往行하여 以畜其德하나니라,aed72e17583866c4,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1770,5260,在上者 不知止惡之方하여 嚴刑以敵民欲이면 則其傷甚而无功하나니,01e1277595362348,하나니,하나니,汎論以斷,[],False
주역전의(상),1788,5312,山下有雷頤니 君子以하여 愼言語하며 節飮食하나니라,4add4265af9301a1,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1840,5470,澤滅木이 大過니 君子以하여 獨立不懼하며 遯世无悶하나니라,afadb4fdb500a961,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1891,5623,水洊至習坎이니 君子以하여 常德行하며 習敎事하나니라,817e155d135c5b1f,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1935,5765,重明으로 以麗乎正하여 乃化成天下하나니라,70230c7d1474a066,하나니라,하나니라,汎論以斷,[],False
주역전의(상),1941,5778,明兩이 作離하니 大人이 以하여 繼明하여 照于四方하나니라,e95890eeba71269f,하나니라,하나니라,汎論以斷,[],False
주역전의(하),13,51,山上有澤이 咸이니 君子以하여 虛受人하나니라,b818b2498355b355,하나니라,하나니라,汎論以斷,[],False
주역전의(하),73,236,雷風이 恒이니 君子以하여 立不易方하나니라,23788f52cbb326b5,하나니라,하나니라,汎論以斷,[],False
주역전의(하),125,372,天下有山이 遯이니 君子以하여 遠小人호되 不惡而嚴하나니라,e4a350e3e5dcf646,하나니라,하나니라,汎論以斷,[],False
주역전의(하),171,485,雷在天上이 大壯이니 君子以하여 非禮弗履하나니라,da60c8b76788a214,하나니라,하나니라,汎論以斷,[],False
주역전의(하),218,640,明出地上이 晉이니 君子以하여 自昭明德하나니라,b93ef5704ef257c8,하나니라,하나니라,汎論以斷,[],False
주역전의(하),268,773,明入地中이 明夷니 君子以하여 莅衆에 用晦而明하나니라,4a9e9f1abd4a4c9c,하나니라,하나니라,汎論以斷,[],False
주역전의(하),316,926,風自火出이 家人이니 君子以하여 言有物而行有恒하나니라,8e423a2663d8c098,하나니라,하나니라,汎論以斷,[],False
주역전의(하),368,1071,上火下澤이 睽니 君子以하여 同而異하나니라,c9bd3bd9f002097f,하나니라,하나니라,汎論以斷,[],False
주역전의(하),422,1263,山上有水蹇이니 君子以하여 反身修德하나니라,10332b96a0c508f8,하나니라,하나니라,汎論以斷,[],False
주역전의(하),474,1421,雷雨作이 解니 君子以하여 赦過宥罪하나니라,204675e4fa457dc5,하나니라,하나니라,汎論以斷,[],False
주역전의(하),525,1594,山下有澤이 損이니 君子以하여 懲忿窒欲하나니라,1dfe7f6efdbbda49,하나니라,하나니라,汎論以斷,[],False
주역전의(하),582,1746,風雷益이니 君子以하여 見善則遷하고 有過則改하나니라,3d4197e262af100a,하나니라,하나니라,汎論以斷,[],False
주역전의(하),621,1870,繫辭曰 君子安其身而後動하며 易其心而後語하며 定其交而後求하나니 君子修此三者라 故全也하나니,032efaf8562aae40,하나니,하나니,汎論以斷,[],False
주역전의(하),643,1926,澤上於天이 夬니 君子以하여 施祿及下하며 居德하여 則忌하나니라,67852916837123a4,하나니라,하나니라,汎論以斷,[],False
주역전의(하),701,2087,天下有風이 姤니 后以하여 施命誥四方하나니라,483309d22308f211,하나니라,하나니라,汎論以斷,[],False
주역전의(하),764,2271,澤上於地 萃니 君子以하여 除戎器하여 戒不虞하나니라,e4004644a35ae99e,하나니라,하나니라,汎論以斷,[],False
주역전의(하),774,2295,引吉无咎는 引者는 相牽也니 人之交相求則合하고 相待則離하나니,797e8304665e1147,하나니,하나니,汎論以斷,[],False
주역전의(하),800,2382,君子愼其所處하여 非義不居하며 不幸而有危困이면 則泰然自安하여 不以累其心하나니,e064f2463b981687,하나니,하나니,汎論以斷,[],False
주역전의(하),814,2420,地中生木이 升이니 君子以하여 順德하여 積小以高大하나니라,f30e04902ccb446d,하나니라,하나니라,汎論以斷,[],False
주역전의(하),867,2549,澤无水困이니 君子以하여 致命遂志하나니라,bbfca66a6e7044b9,하나니라,하나니라,汎論以斷,[],False
주역전의(하),903,2691,井은 改邑하되 不改井이니 无喪无得하며 往來井井하나니,ed23dd46294eab39,하나니,하나니,汎論以斷,[],False
주역전의(하),917,2732,木上有水井이니 君子以하여 勞民勸相하나니라,c4c65b6f33cf5d8d,하나니라,하나니라,汎論以斷,[],False
주역전의(하),971,2890,澤中有火革이니 君子以하여 治歷明時하나니라,7553b8121c91d32e,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1019,3073,木上有火鼎이니 君子以하여 正位하여 凝命하나니라,9169587f44a29868,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1020,3075,故爲鼎하니 君子觀鼎之象하여 以正位凝命하나니라,0da13e80f5695210,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1068,3238,震驚百里에 不喪匕鬯하나니라,89abc0def4cb3caf,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1081,3274,洊雷震이니 君子以하여 恐懼修省하나니라,a6e55cbe71df146a,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1131,3442,兼山이 艮이니 君子以하여 思不出其位하나니라,864544c8cd7f0efb,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1184,3581,山上有木이 漸이니 君子以하여 居賢德하여 善俗하나니라,f1e46d0f0a72993c,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1186,3584,君子觀漸之象하여 以居賢善之德하여 化美於風俗하나니라,d06cde2dc69a9434,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1206,3649,當漸之時하여 四以陰柔로 進據剛陽之上하니 陽은 剛而上進하나니,d13543c153f513a4,하나니,하나니,汎論以斷,[],False
주역전의(하),1237,3758,澤上有雷歸妹니 君子以하여 永終하여 知敝하나니라,11ffcefe9c17b92a,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1238,3761,君子觀男女配合하여 生息相續之象하여 而以永其終하여 知有敝也하나니라,0812275c848a54bc,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1290,3911,雷電皆至 豊이니 君子以하여 折獄致刑하나니라,5ffd793729e5b5b8,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1341,4083,山上有火旅니 君子以하여 明愼用刑하며 而不留獄하나니라,b036c9cb281d09be,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1382,4196,重巽으로 以申命하나니,4b272b44b821a086,하나니,하나니,汎論以斷,[],False
주역전의(하),1390,4216,隨風이 巽이니 君子以하여 申命行事하나니라,5f7352ada6e8054a,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1391,4218,君子觀重巽相繼以順之象하여 而以申命令하고 行政事하나니라,34ef1df66c2ee2a3,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1409,4265,田獵之獲을 分三品하여 一爲乾豆하고 一供賓客與充庖하고 一頒徒御하나니,f101c5bac88c2850,하나니,하나니,汎論以斷,[],False
주역전의(하),1436,4349,麗澤이 兌니 君子以하여 朋友講習하나니라,d3401eeef066ee5e,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1535,4614,天地節而四時成하나니 節以制度하여 不傷財하며 不害民하나니라,685a6a6b56b1f429,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1538,4622,澤上有水節이니 君子以하여 制數度하며 議德行하나니라,4e436767702b147e,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1592,4744,澤上有風이 中孚니 君子以하여 議獄하며 緩死하나니라,fa639336cf45f7b8,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1647,4899,山上有雷小過니 君子以하여 行過乎恭하며 喪過乎哀하며 用過乎儉하나니라,a06bc70e261eb668,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1700,5052,水在火上이 旣濟니 君子以하여 思患而豫防之하나니라,4b314f600b347ac2,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1747,5192,火在水上이 未濟니 君子以하여 愼辨物하여 居方하나니라,c5bcdce1a0996f43,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1749,5198,故君子觀象而審辨之하나니라,16a7b38a798a5786,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1814,5347,是故로 君子居則觀其象而玩其辭하고 動則觀其變而玩其占하나니,6d6bf93f72657fa5,하나니,하나니,汎論以斷,[],False
주역전의(하),1830,5371,故로 能彌綸天地之道하나니,a9ddd0c828b28a8a,하나니,하나니,汎論以斷,[],False
주역전의(하),1832,5377,是故로 知鬼神之情狀하나니라,cd562cebf7f3185a,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1834,5384,與天地相似라 故로 不違하나니 知周乎萬物而道濟天下라 故로 不過하며 旁行而不流하여 樂天知命이라 故로 不憂하며 安土하여 敦乎仁이라 故로 能愛하나니라,f91fbf1ed95c52bd,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1862,5441,是以廣生焉하나니,52833bd49b0beaf3,하나니,하나니,汎論以斷,[],False
주역전의(하),1890,5499,亂之所生也 則言語以爲階니 君不密則失臣하며 臣不密則失身하며 幾事不密則害成하나니 是以君子愼密而不出也하나니라,1ddfb0c65803c09c,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1900,5525,分而爲二하여 以象兩하고 掛一하여 以象三하고 揲之以四하여 以象四時하고 歸奇於扐하여 以象閏하나니 五歲再閏이라 故로 再扐而後掛하나니라,c8c2cb5e1c47f4fb,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1918,5568,易有聖人之道四焉하니 以言者는 尙其辭하고 以動者는 尙其變하고 以制器者는 尙其象하고 以卜筮者는 尙其占하나니,3b57a370ab95c98e,하나니,하나니,汎論以斷,[],False
주역전의(하),1928,5591,唯深也故로 能通天下之志하며 唯幾也故로 能成天下之務하며 唯神也故로 不疾而速하며 不行而至하나니,381a68a9c961feef,하나니,하나니,汎論以斷,[],False
주역전의(하),1933,5600,是故로 聖人이 以通天下之志하며 以定天下之業하며 以斷天下之疑하나니라,fcb252bf9f508c48,하나니라,하나니라,汎論以斷,[],False
주역전의(하),1943,5625,八卦定吉凶하고 吉凶이 生大業하나니라,9c5f327aac158c60,하나니라,하나니라,汎論以斷,[],False
주역전의(하),2052,5802,德薄而位尊하며 知小而謀大하며 力小而任重하면 鮮不及矣나니,2807acbbd426680a,나니,나니,汎論以斷,[],False
주역전의(하),2056,5816,有不善이면 未嘗不知하며 知之면 未嘗復行也하나니,ff73e4438ecf04de,하나니,하나니,汎論以斷,[],False
주역전의(하),2058,5821,天地絪縕에 萬物化醇하고 男女構精에 萬物化生하나니,0e812d45fb5993ca,하나니,하나니,汎論以斷,[],False
주역전의(하),2060,5827,君子安其身而後動하며 易其心而後語하며 定其交而後求하나니 君子修此三者라 故로 全也하나니,2bc67cfe1a0a0990,하나니,하나니,汎論以斷,[],False
주역전의(하),2060,5828,危以動하면 則民不與也요 懼以語하면 則民不應也요 无交而求하면 則民不與也하나니 莫之與하면 則傷之者至矣나니,763a065013744e34,나니,나니,汎論以斷,[],False
주역전의(하),2079,5867,履以和行하고 謙以制禮하고 復以自知하고 恒以一德하고 損以遠害하고 益以興利하고 困以寡怨하고 井以辨義하고 巽以行權하나니라,6c66c307345f6cd1,하나니라,하나니라,汎論以斷,[],False
주역전의(하),2089,5881,初率其辭而揆其方컨댄 旣有典常이어니와 苟非其人이면 道不虛行하나니라,7c18e2c2b2b01697,하나니라,하나니라,汎論以斷,[],False
주역전의(하),2117,5930,象事하여 知器하며 占事하여 知來하나니,ca756e96f261348d,하나니,하나니,汎論以斷,[],False
주역전의(하),2119,5932,天地設位에 聖人이 成能하니 人謀鬼謀에 百姓이 與能하나니라,297297c3c66e8c6a,하나니라,하나니라,汎論以斷,[],False
주역전의(하),2144,5967,雷以動之하고 風以散之하고 雨以潤之하고 日以烜之하고 艮以止之하고 兌以說之하고 乾以君之하고 坤以藏之하나니라,692b518571b6db63,하나니라,하나니라,汎論以斷,[],False
중용장구,88,252,其則不遠이라하니 執柯以伐柯하되 睨而視之하고 猶以爲遠하나니,15db04c04db0e8e1,하나니,하나니,汎論以斷,[],False
중용장구,128,349,故로 天之生物이 必因其材而篤焉하나니,5dc51b503ed0e6ce,하나니,하나니,汎論以斷,[],False
중용장구,206,592,禍福將至에 善을 必先知之하며 不善을 必先知之하나니,c919a20e7c55b336,하나니,하나니,汎論以斷,[],False
중용장구,299,799,故로 君子之道는 闇然而日章하고 小人之道는 的然而日亡하나니,21331b02a2d2081b,하나니,하나니,汎論以斷,[],False
춘추좌씨전1,496,2419,政以治民하고 刑以正邪하나니,02a519ef155b22b5,하나니,하나니,汎論以斷,[],False
춘추좌씨전1,865,3105,一鼓作氣하고 再而衰하며 三而竭하나니,57b3ea5751888c77,하나니,하나니,汎論以斷,[],False
춘추좌씨전1,1001,3378,唯正月之朔에 慝未作하니 日有食之면 於是乎用幣于社하고 伐鼓于朝하나니라,7abd747d00db751a,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전1,1045,3456,火見而致用하고 水昏正而栽하고 日至而畢하나니라,3567e5829049a0a2,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전1,1137,3649,故敬其事면 則命以始하고 服其身이면 則衣之純하고 用其衷이면 則佩之度하나니,47a644f7016cdda0,하나니,하나니,汎論以斷,[],False
춘추좌씨전2,303,911,婦人送迎不出門하고 見兄弟不踰閾하며 戎事不邇女器하나니라,5e2a2bc1623d8df5,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전2,676,2109,諸侯相弔賀也에 雖不當事나 苟有禮焉이면 書也하야 以無忘舊好하나니라,4f64a557fc74803d,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전3,612,1766,德以施惠하고 刑以正邪하며 詳以事神하고 義以建利하며 禮以順時하고 信以守物하나니,89a3a3f2964ed4b6,하나니,하나니,汎論以斷,[],False
춘추좌씨전4,464,1433,禮에 爲鄰國闕하나니라,4d6a9141df93df32,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전4,500,1606,是以遠至邇安하나니,0ff2bc2a65ca128b,하나니,하나니,汎論以斷,[],False
춘추좌씨전5,312,1616,善亦如之하야 德遠而後興하나니라,c9632d9ef766c1ba,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전6,265,1191,寬以濟猛하고 猛以濟寬이면 政是以和하나니라,d2729d2c25e40f05,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전6,273,1208,天子省風以作樂하야 器以鍾之하고 輿以行之하나니라,90ae856af9dfab60,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전6,357,1537,國君是以鎭撫其民하나니라,0a6f122b9acf18b4,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전6,359,1550,爲九歌八風七音六律하야 以奉五聲하나니라,0ca7b4e505eb0010,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전6,359,1556,是故審行信令하고 禍福賞罰하야 以制死生하나니,9f16a5d57c3107e9,하나니,하나니,汎論以斷,[],False
춘추좌씨전7,45,204,實列受氏姓하야 封爲上公하고 祀爲貴神하야 社稷五祀에 是尊是奉하나니라,eb4ddba208e30f3e,하나니라,하나니라,汎論以斷,[],False
춘추좌씨전7,267,943,裔不謀夏오 夷不亂華며 俘不干盟이오 兵不偪好하나니,753551b85441dffd,하나니,하나니,汎論以斷,[],False
춘추좌씨전7,560,1825,仲尼不對하고 而私於冉有曰 君子之行也는 度於禮하야 施取其厚하며 事擧其中하며 斂從其薄하나니,92145e64aab52593,하나니,하나니,汎論以斷,[],False
춘추좌씨전7,569,1841,故心以制之하고 玉帛以奉之하고 言以結之하고 明神以要之하나니라,638737fef98f5f15,하나니라,하나니라,汎論以斷,[],False
